x,y,z,g
0.51242326,0.29344823,0.02,1
0.51211293,0.29373415,0.02,1
0.51179171,0.29402191,0.02,1
0.51146049,0.2943118,0.02,1
0.51112013,0.29460412,0.02,1
0.51077149,0.29489917,0.02,1
0.51041546,0.29519725,0.02,1
0.5100529,0.29549865,0.02,1
0.50968468,0.29580366,0.02,1
0.50931167,0.29611259,0.02,1
0.50893474,0.29642573,0.02,1
0.50855476,0.29674337,0.02,1
0.5081726,0.29706583,0.02,1
0.50778913,0.29739338,0.02,1
0.50740522,0.29772633,0.02,1
0.50702175,0.29806497,0.02,1
0.50663957,0.2984096,0.02,1
0.50625957,0.29876053,0.02,1
0.5058826,0.29911803,0.02,1
0.50550955,0.29948242,0.02,1
0.50514128,0.29985398,0.02,1
0.50477862,0.300233,0.02,1
0.50442179,0.30061946,0.02,1
0.50407057,0.30101313,0.02,1
0.50372474,0.30141378,0.02,1
0.50338405,0.30182117,0.02,1
0.50304827,0.30223509,0.02,1
0.50271718,0.30265528,0.02,1
0.50239053,0.30308152,0.02,1
0.50206809,0.30351357,0.02,1
0.50174964,0.30395121,0.02,1
0.50143493,0.30439419,0.02,1
0.50112374,0.30484229,0.02,1
0.50081583,0.30529528,0.02,1
0.50051096,0.30575291,0.02,1
0.50020891,0.30621496,0.02,1
0.49990945,0.30668119,0.02,1
0.49961233,0.30715137,0.02,1
0.49931733,0.30762526,0.02,1
0.49902421,0.30810264,0.02,1
0.49873274,0.30858328,0.02,1
0.49844268,0.30906692,0.02,1
0.49815381,0.30955336,0.02,1
0.49786589,0.31004234,0.02,1
0.49757869,0.31053365,0.02,1
0.49729196,0.31102704,0.02,1
0.49700549,0.31152228,0.02,1
0.49671904,0.31201914,0.02,1
0.49643237,0.31251738,0.02,1
0.49614526,0.31301678,0.02,1
0.49585746,0.3135171,0.02,1
0.49556874,0.31401811,0.02,1
0.49527888,0.31451957,0.02,1
0.49498764,0.31502125,0.02,1
0.49469483,0.31552291,0.02,1
0.49440049,0.31602434,0.02,1
0.49410467,0.31652528,0.02,1
0.49380744,0.31702551,0.02,1
0.49350885,0.31752481,0.02,1
0.49320898,0.31802292,0.02,1
0.49290788,0.31851963,0.02,1
0.49260561,0.3190147,0.02,1
0.49230224,0.31950789,0.02,1
0.49199783,0.31999898,0.02,1
0.49169244,0.32048773,0.02,1
0.49138614,0.32097391,0.02,1
0.49107899,0.32145729,0.02,1
0.49077105,0.32193762,0.02,1
0.49046238,0.32241469,0.02,1
0.49015304,0.32288826,0.02,1
0.4898431,0.3233581,0.02,1
0.48953262,0.32382397,0.02,1
0.48922167,0.32428563,0.02,1
0.4889103,0.32474287,0.02,1
0.48859857,0.32519544,0.02,1
0.48828656,0.32564312,0.02,1
0.48797432,0.32608566,0.02,1
0.48766191,0.32652284,0.02,1
0.4873494,0.32695443,0.02,1
0.48703685,0.32738019,0.02,1
0.48672433,0.32779989,0.02,1
0.48641188,0.3282133,0.02,1
0.48609959,0.32862018,0.02,1
0.4857875,0.32902031,0.02,1
0.48547569,0.32941344,0.02,1
0.48516421,0.32979935,0.02,1
0.48485312,0.33017781,0.02,1
0.48454246,0.33054885,0.02,1
0.4842322,0.33091275,0.02,1
0.48392233,0.33126979,0.02,1
0.48361283,0.33162028,0.02,1
0.48330369,0.33196452,0.02,1
0.48299489,0.33230279,0.02,1
0.4826864,0.33263539,0.02,1
0.48237823,0.33296262,0.02,1
0.48207034,0.33328477,0.02,1
0.48176272,0.33360214,0.02,1
0.48145535,0.33391502,0.02,1
0.48114823,0.33422372,0.02,1
0.48084132,0.33452851,0.02,1
0.48053462,0.3348297,0.02,1
0.48022811,0.33512759,0.02,1
0.47992177,0.33542247,0.02,1
0.47961558,0.33571463,0.02,1
0.47930953,0.33600437,0.02,1
0.4790036,0.33629198,0.02,1
0.47869778,0.33657776,0.02,1
0.47839204,0.33686201,0.02,1
0.47808637,0.33714502,0.02,1
0.47778076,0.33742709,0.02,1
0.47747518,0.3377085,0.02,1
0.47716963,0.33798956,0.02,1
0.47686407,0.33827056,0.02,1
0.47655851,0.3385518,0.02,1
0.47625291,0.33883357,0.02,1
0.47594727,0.33911617,0.02,1
0.47564156,0.33939988,0.02,1
0.47533578,0.33968502,0.02,1
0.4750299,0.33997187,0.02,1
0.4747239,0.34026067,0.02,1
0.4744178,0.34055145,0.02,1
0.47411159,0.3408441,0.02,1
0.47380527,0.34113857,0.02,1
0.47349886,0.34143475,0.02,1
0.47319236,0.34173258,0.02,1
0.47288577,0.34203198,0.02,1
0.47257909,0.34233286,0.02,1
0.47227233,0.34263514,0.02,1
0.4719655,0.34293875,0.02,1
0.4716586,0.3432436,0.02,1
0.47135163,0.34354962,0.02,1
0.4710446,0.34385672,0.02,1
0.47073751,0.34416483,0.02,1
0.47043037,0.34447387,0.02,1
0.47012318,0.34478375,0.02,1
0.46981594,0.34509439,0.02,1
0.46950867,0.34540572,0.02,1
0.46920136,0.34571766,0.02,1
0.46889402,0.34603012,0.02,1
0.46858666,0.34634303,0.02,1
0.46827927,0.3466563,0.02,1
0.46797187,0.34696986,0.02,1
0.46766445,0.34728363,0.02,1
0.46735703,0.34759752,0.02,1
0.4670496,0.34791146,0.02,1
0.46674218,0.34822536,0.02,1
0.46643476,0.34853915,0.02,1
0.46612735,0.34885275,0.02,1
0.46581995,0.34916608,0.02,1
0.46551257,0.34947905,0.02,1
0.46520522,0.34979158,0.02,1
0.4648979,0.35010361,0.02,1
0.4645906,0.35041508,0.02,1
0.46428333,0.35072602,0.02,1
0.46397609,0.35103644,0.02,1
0.46366888,0.35134639,0.02,1
0.4633617,0.35165587,0.02,1
0.46305454,0.35196492,0.02,1
0.4627474,0.35227355,0.02,1
0.46244028,0.3525818,0.02,1
0.46213319,0.35288968,0.02,1
0.46182611,0.35319723,0.02,1
0.46151905,0.35350446,0.02,1
0.46121201,0.3538114,0.02,1
0.46090499,0.35411808,0.02,1
0.46059798,0.35442452,0.02,1
0.46029099,0.35473074,0.02,1
0.459984,0.35503677,0.02,1
0.45967703,0.35534263,0.02,1
0.45937007,0.35564835,0.02,1
0.45906312,0.35595395,0.02,1
0.45875617,0.35625946,0.02,1
0.45844923,0.3565649,0.02,1
0.4581423,0.35687029,0.02,1
0.45783537,0.35717566,0.02,1
0.45752844,0.35748104,0.02,1
0.45722152,0.35778645,0.02,1
0.45691459,0.35809191,0.02,1
0.45660767,0.35839744,0.02,1
0.45630074,0.35870308,0.02,1
0.45599381,0.35900884,0.02,1
0.45568688,0.35931476,0.02,1
0.45537994,0.35962085,0.02,1
0.45507299,0.35992714,0.02,1
0.45476603,0.36023365,0.02,1
0.45445907,0.36054037,0.02,1
0.4541521,0.3608473,0.02,1
0.45384512,0.3611544,0.02,1
0.45353814,0.36146167,0.02,1
0.45323114,0.36176909,0.02,1
0.45292415,0.36207663,0.02,1
0.45261714,0.36238427,0.02,1
0.45231013,0.36269201,0.02,1
0.45200312,0.36299983,0.02,1
0.45169609,0.36330769,0.02,1
0.45138907,0.3636156,0.02,1
0.45108204,0.36392352,0.02,1
0.450775,0.36423145,0.02,1
0.45046797,0.36453936,0.02,1
0.45016092,0.36484723,0.02,1
0.44985388,0.36515506,0.02,1
0.44954683,0.36546281,0.02,1
0.44923978,0.36577047,0.02,1
0.44893273,0.36607803,0.02,1
0.44862567,0.36638547,0.02,1
0.44831862,0.36669276,0.02,1
0.44801156,0.36699989,0.02,1
0.4477045,0.36730685,0.02,1
0.44739744,0.36761361,0.02,1
0.44709039,0.36792015,0.02,1
0.44678333,0.36822647,0.02,1
0.44647627,0.36853254,0.02,1
0.44616921,0.36883833,0.02,1
0.44586215,0.36914385,0.02,1
0.4455551,0.36944906,0.02,1
0.44524804,0.36975395,0.02,1
0.44494099,0.3700585,0.02,1
0.44463394,0.37036272,0.02,1
0.44432689,0.37066663,0.02,1
0.44401985,0.3709703,0.02,1
0.4437128,0.37127376,0.02,1
0.44340576,0.37157707,0.02,1
0.44309872,0.37188027,0.02,1
0.44279168,0.37218341,0.02,1
0.44248464,0.37248654,0.02,1
0.44217761,0.37278969,0.02,1
0.44187057,0.37309293,0.02,1
0.44156354,0.3733963,0.02,1
0.44125651,0.37369984,0.02,1
0.44094948,0.3740036,0.02,1
0.44064245,0.37430763,0.02,1
0.44033542,0.37461198,0.02,1
0.44002839,0.37491669,0.02,1
0.43972137,0.37522181,0.02,1
0.43941434,0.37552739,0.02,1
0.43910732,0.37583347,0.02,1
0.43880029,0.37614011,0.02,1
0.43849327,0.37644734,0.02,1
0.43818624,0.37675522,0.02,1
0.43787922,0.3770638,0.02,1
0.4375722,0.37737311,0.02,1
0.43726517,0.37768321,0.02,1
0.43695815,0.37799415,0.02,1
0.43665113,0.37830597,0.02,1
0.43634411,0.37861872,0.02,1
0.43603708,0.37893244,0.02,1
0.43573006,0.37924719,0.02,1
0.43542303,0.37956301,0.02,1
0.43511601,0.37987994,0.02,1
0.43480898,0.38019804,0.02,1
0.43450196,0.3805172,0.02,1
0.43419493,0.38083728,0.02,1
0.43388791,0.38115808,0.02,1
0.43358088,0.38147946,0.02,1
0.43327385,0.38180122,0.02,1
0.43296682,0.38212321,0.02,1
0.43265979,0.38244525,0.02,1
0.43235276,0.38276717,0.02,1
0.43204573,0.38308881,0.02,1
0.4317387,0.38340998,0.02,1
0.43143167,0.38373052,0.02,1
0.43112464,0.38405026,0.02,1
0.43081761,0.38436903,0.02,1
0.43051058,0.38468666,0.02,1
0.43020355,0.38500297,0.02,1
0.42989652,0.3853178,0.02,1
0.42958949,0.38563097,0.02,1
0.42928245,0.38594232,0.02,1
0.42897542,0.38625167,0.02,1
0.42866839,0.38655885,0.02,1
0.42836136,0.38686369,0.02,1
0.42805433,0.38716603,0.02,1
0.42774729,0.38746569,0.02,1
0.42744026,0.38776249,0.02,1
0.42713323,0.38805628,0.02,1
0.42682619,0.38834687,0.02,1
0.42651916,0.3886341,0.02,1
0.42621213,0.3889178,0.02,1
0.4259051,0.3891978,0.02,1
0.42559806,0.38947392,0.02,1
0.42529103,0.38974599,0.02,1
0.424984,0.39001385,0.02,1
0.42467697,0.39027731,0.02,1
0.42436993,0.39053615,0.02,1
0.4240629,0.39079013,0.02,1
0.42375587,0.39103903,0.02,1
0.42344884,0.39128261,0.02,1
0.42314181,0.39152063,0.02,1
0.42283478,0.39175287,0.02,1
0.42252774,0.39197909,0.02,1
0.42222071,0.39219906,0.02,1
0.42191368,0.39241254,0.02,1
0.42160665,0.39261931,0.02,1
0.42129962,0.39281914,0.02,1
0.42099259,0.39301178,0.02,1
0.42068556,0.39319701,0.02,1
0.42037853,0.39337459,0.02,1
0.4200715,0.3935443,0.02,1
0.41976447,0.39370589,0.02,1
0.41945744,0.39385915,0.02,1
0.41915041,0.39400382,0.02,1
0.41884337,0.39413969,0.02,1
0.41853634,0.39426652,0.02,1
0.41822931,0.39438407,0.02,1
0.41792228,0.39449212,0.02,1
0.41761525,0.39459043,0.02,1
0.41730822,0.39467877,0.02,1
0.41700119,0.3947569,0.02,1
0.41669416,0.3948246,0.02,1
0.41638713,0.39488163,0.02,1
0.4160801,0.39492776,0.02,1
0.41577307,0.39496275,0.02,1
0.41546605,0.39498638,0.02,1
0.41515902,0.39499841,0.02,1
0.41485199,0.39499861,0.02,1
0.41454496,0.39498699,0.02,1
0.41423793,0.39496376,0.02,1
0.4139309,0.39492915,0.02,1
0.41362387,0.39488341,0.02,1
0.41331684,0.39482675,0.02,1
0.41300981,0.39475942,0.02,1
0.41270278,0.39468164,0.02,1
0.41239575,0.39459365,0.02,1
0.41208872,0.39449569,0.02,1
0.41178169,0.39438798,0.02,1
0.41147466,0.39427075,0.02,1
0.41116763,0.39414424,0.02,1
0.4108606,0.39400869,0.02,1
0.41055357,0.39386432,0.02,1
0.41024654,0.39371136,0.02,1
0.40993951,0.39355006,0.02,1
0.40963248,0.39338064,0.02,1
0.40932545,0.39320333,0.02,1
0.40901841,0.39301837,0.02,1
0.40871138,0.39282599,0.02,1
0.40840435,0.39262642,0.02,1
0.40809732,0.3924199,0.02,1
0.40779029,0.39220666,0.02,1
0.40748326,0.39198693,0.02,1
0.40717623,0.39176094,0.02,1
0.4068692,0.39152892,0.02,1
0.40656216,0.39129112,0.02,1
0.40625513,0.39104776,0.02,1
0.4059481,0.39079907,0.02,1
0.40564107,0.39054528,0.02,1
0.40533404,0.39028664,0.02,1
0.405027,0.39002337,0.02,1
0.40471997,0.38975569,0.02,1
0.40441294,0.3894838,0.02,1
0.4041059,0.38920785,0.02,1
0.40379887,0.38892803,0.02,1
0.40349184,0.38864449,0.02,1
0.4031848,0.38835742,0.02,1
0.40287777,0.38806698,0.02,1
0.40257074,0.38777334,0.02,1
0.4022637,0.38747668,0.02,1
0.40195667,0.38717716,0.02,1
0.40164964,0.38687495,0.02,1
0.4013426,0.38657022,0.02,1
0.40103557,0.38626315,0.02,1
0.40072854,0.3859539,0.02,1
0.4004215,0.38564265,0.02,1
0.40011447,0.38532956,0.02,1
0.39980744,0.3850148,0.02,1
0.39950041,0.38469855,0.02,1
0.39919338,0.38438098,0.02,1
0.39888635,0.38406225,0.02,1
0.39857932,0.38374254,0.02,1
0.39827229,0.38342202,0.02,1
0.39796526,0.38310085,0.02,1
0.39765823,0.38277921,0.02,1
0.3973512,0.38245727,0.02,1
0.39704417,0.3821352,0.02,1
0.39673714,0.38181316,0.02,1
0.39643012,0.38149133,0.02,1
0.39612309,0.38116989,0.02,1
0.39581606,0.38084899,0.02,1
0.39550904,0.38052881,0.02,1
0.39520202,0.38020952,0.02,1
0.39489499,0.37989129,0.02,1
0.39458797,0.3795742,0.02,1
0.39428095,0.37925823,0.02,1
0.39397393,0.37894332,0.02,1
0.39366691,0.37862944,0.02,1
0.39335989,0.37831652,0.02,1
0.39305286,0.37800454,0.02,1
0.39274584,0.37769343,0.02,1
0.39243882,0.37738317,0.02,1
0.3921318,0.3770737,0.02,1
0.39182478,0.37676497,0.02,1
0.39151776,0.37645694,0.02,1
0.39121074,0.37614957,0.02,1
0.39090372,0.37584281,0.02,1
0.39059669,0.37553661,0.02,1
0.39028967,0.37523092,0.02,1
0.38998265,0.37492571,0.02,1
0.38967562,0.37462093,0.02,1
0.38936859,0.37431653,0.02,1
0.38906156,0.37401246,0.02,1
0.38875453,0.37370868,0.02,1
0.3884475,0.37340515,0.02,1
0.38814047,0.37310181,0.02,1
0.38783343,0.37279863,0.02,1
0.3875264,0.37249556,0.02,1
0.38721936,0.37219254,0.02,1
0.38691231,0.37188954,0.02,1
0.38660527,0.37158651,0.02,1
0.38629822,0.37128341,0.02,1
0.38599118,0.37098018,0.02,1
0.38568412,0.37067679,0.02,1
0.38537707,0.37037319,0.02,1
0.38507001,0.37006933,0.02,1
0.38476295,0.36976516,0.02,1
0.38445589,0.3694607,0.02,1
0.38414883,0.36915594,0.02,1
0.38384176,0.3688509,0.02,1
0.38353469,0.36854559,0.02,1
0.38322762,0.36824003,0.02,1
0.38292055,0.36793422,0.02,1
0.38261348,0.36762819,0.02,1
0.38230641,0.36732193,0.02,1
0.38199935,0.36701546,0.02,1
0.38169228,0.36670881,0.02,1
0.38138521,0.36640197,0.02,1
0.38107815,0.36609495,0.02,1
0.38077109,0.36578779,0.02,1
0.38046403,0.36548047,0.02,1
0.38015698,0.36517302,0.02,1
0.37984993,0.36486545,0.02,1
0.37954288,0.36455778,0.02,1
0.37923584,0.36425,0.02,1
0.37892881,0.36394214,0.02,1
0.37862178,0.36363421,0.02,1
0.37831475,0.36332622,0.02,1
0.37800773,0.36301818,0.02,1
0.37770072,0.3627101,0.02,1
0.37739372,0.362402,0.02,1
0.37708673,0.36209389,0.02,1
0.37677974,0.36178578,0.02,1
0.37647276,0.36147769,0.02,1
0.37616579,0.36116962,0.02,1
0.37585883,0.36086159,0.02,1
0.37555188,0.3605536,0.02,1
0.37524494,0.36024568,0.02,1
0.37493802,0.35993784,0.02,1
0.3746311,0.35963007,0.02,1
0.37432419,0.35932239,0.02,1
0.37401729,0.35901478,0.02,1
0.3737104,0.35870725,0.02,1
0.37340351,0.35839979,0.02,1
0.37309662,0.35809239,0.02,1
0.37278973,0.35778506,0.02,1
0.37248285,0.35747779,0.02,1
0.37217596,0.35717057,0.02,1
0.37186907,0.35686341,0.02,1
0.37156217,0.3565563,0.02,1
0.37125526,0.35624924,0.02,1
0.37094835,0.35594223,0.02,1
0.37064142,0.35563525,0.02,1
0.37033449,0.35532831,0.02,1
0.37002754,0.35502141,0.02,1
0.36972057,0.35471453,0.02,1
0.36941359,0.35440769,0.02,1
0.36910659,0.35410087,0.02,1
0.36879957,0.35379407,0.02,1
0.36849253,0.35348728,0.02,1
0.36818546,0.35318052,0.02,1
0.36787837,0.35287376,0.02,1
0.36757125,0.35256701,0.02,1
0.36726411,0.35226027,0.02,1
0.36695693,0.35195353,0.02,1
0.36664972,0.35164679,0.02,1
0.36634248,0.35134004,0.02,1
0.36603521,0.35103328,0.02,1
0.3657279,0.35072651,0.02,1
0.36542054,0.35041973,0.02,1
0.36511315,0.35011293,0.02,1
0.36480572,0.34980611,0.02,1
0.36449825,0.34949927,0.02,1
0.36419075,0.3491924,0.02,1
0.36388322,0.34888552,0.02,1
0.36357567,0.34857861,0.02,1
0.36326811,0.34827169,0.02,1
0.36296054,0.34796475,0.02,1
0.36265297,0.34765779,0.02,1
0.36234541,0.34735082,0.02,1
0.36203785,0.34704383,0.02,1
0.36173031,0.34673683,0.02,1
0.3614228,0.34642981,0.02,1
0.36111531,0.34612279,0.02,1
0.36080786,0.34581575,0.02,1
0.36050045,0.3455087,0.02,1
0.36019309,0.34520164,0.02,1
0.35988578,0.34489457,0.02,1
0.35957853,0.34458749,0.02,1
0.35927134,0.34428041,0.02,1
0.35896423,0.34397332,0.02,1
0.3586572,0.34366623,0.02,1
0.35835025,0.34335913,0.02,1
0.35804339,0.34305202,0.02,1
0.35773662,0.34274492,0.02,1
0.35742996,0.34243781,0.02,1
0.35712341,0.3421307,0.02,1
0.35681697,0.3418236,0.02,1
0.35651065,0.34151649,0.02,1
0.35620446,0.34120938,0.02,1
0.3558984,0.34090228,0.02,1
0.35559249,0.34059518,0.02,1
0.35528671,0.34028808,0.02,1
0.35498109,0.33998099,0.02,1
0.35467562,0.33967391,0.02,1
0.35437028,0.33936683,0.02,1
0.35406505,0.33905976,0.02,1
0.35375991,0.33875269,0.02,1
0.35345484,0.33844563,0.02,1
0.3531498,0.33813857,0.02,1
0.35284479,0.33783152,0.02,1
0.35253977,0.33752447,0.02,1
0.35223472,0.33721743,0.02,1
0.35192963,0.33691039,0.02,1
0.35162446,0.33660335,0.02,1
0.35131919,0.33629632,0.02,1
0.35101381,0.33598928,0.02,1
0.35070829,0.33568226,0.02,1
0.3504026,0.33537523,0.02,1
0.35009672,0.33506821,0.02,1
0.34979064,0.33476119,0.02,1
0.34948433,0.33445417,0.02,1
0.34917776,0.33414716,0.02,1
0.34887091,0.33384014,0.02,1
0.34856376,0.33353313,0.02,1
0.34825628,0.33322612,0.02,1
0.34794847,0.33291911,0.02,1
0.34764028,0.3326121,0.02,1
0.3473317,0.33230509,0.02,1
0.3470227,0.33199808,0.02,1
0.34671327,0.33169107,0.02,1
0.34640337,0.33138406,0.02,1
0.346093,0.33107705,0.02,1
0.34578212,0.33077003,0.02,1
0.3454707,0.33046302,0.02,1
0.34515874,0.33015601,0.02,1
0.34484621,0.32984899,0.02,1
0.34453313,0.32954198,0.02,1
0.34421959,0.32923496,0.02,1
0.34390568,0.32892794,0.02,1
0.34359148,0.32862092,0.02,1
0.34327708,0.32831389,0.02,1
0.34296256,0.32800687,0.02,1
0.342648,0.32769984,0.02,1
0.3423335,0.32739282,0.02,1
0.34201913,0.32708579,0.02,1
0.34170499,0.32677876,0.02,1
0.34139115,0.32647173,0.02,1
0.34107771,0.3261647,0.02,1
0.34076474,0.32585767,0.02,1
0.34045234,0.32555064,0.02,1
0.34014058,0.3252436,0.02,1
0.33982956,0.32493657,0.02,1
0.33951936,0.32462954,0.02,1
0.33921006,0.3243225,0.02,1
0.33890175,0.32401547,0.02,1
0.33859451,0.32370843,0.02,1
0.33828843,0.3234014,0.02,1
0.33798359,0.32309436,0.02,1
0.33768009,0.32278733,0.02,1
0.337378,0.32248029,0.02,1
0.3370774,0.32217325,0.02,1
0.3367784,0.32186622,0.02,1
0.33648106,0.32155918,0.02,1
0.33618548,0.32125214,0.02,1
0.33589173,0.32094511,0.02,1
0.33559992,0.32063807,0.02,1
0.33531011,0.32033104,0.02,1
0.3350224,0.320024,0.02,1
0.33473693,0.31971697,0.02,1
0.33445416,0.31940993,0.02,1
0.33417463,0.3191029,0.02,1
0.3338989,0.31879587,0.02,1
0.33362751,0.31848883,0.02,1
0.33336102,0.3181818,0.02,1
0.33309998,0.31787477,0.02,1
0.33284493,0.31756774,0.02,1
0.33259644,0.3172607,0.02,1
0.33235504,0.31695367,0.02,1
0.33212129,0.31664664,0.02,1
0.33189574,0.31633961,0.02,1
0.33167895,0.31603258,0.02,1
0.33147145,0.31572555,0.02,1
0.3312738,0.31541852,0.02,1
0.33108656,0.31511149,0.02,1
0.33091026,0.31480446,0.02,1
0.33074547,0.31449743,0.02,1
0.33059274,0.3141904,0.02,1
0.3304526,0.31388337,0.02,1
0.33032562,0.31357634,0.02,1
0.33021235,0.31326931,0.02,1
0.33011333,0.31296228,0.02,1
0.33002911,0.31265525,0.02,1
0.32996025,0.31234822,0.02,1
0.3299073,0.3120412,0.02,1
0.32987081,0.31173417,0.02,1
0.32985132,0.31142714,0.02,1
0.32984939,0.31112011,0.02,1
0.32986556,0.31081308,0.02,1
0.3299004,0.31050605,0.02,1
0.32995445,0.31019902,0.02,1
0.33002824,0.30989199,0.02,1
0.33012156,0.30958496,0.02,1
0.33023307,0.30927793,0.02,1
0.33036137,0.3089709,0.02,1
0.33050503,0.30866387,0.02,1
0.33066263,0.30835684,0.02,1
0.33083276,0.30804981,0.02,1
0.33101398,0.30774278,0.02,1
0.3312049,0.30743575,0.02,1
0.33140408,0.30712872,0.02,1
0.33161011,0.30682169,0.02,1
0.33182157,0.30651466,0.02,1
0.33203705,0.30620763,0.02,1
0.33225511,0.3059006,0.02,1
0.33247435,0.30559357,0.02,1
0.33269334,0.30528653,0.02,1
0.33291067,0.3049795,0.02,1
0.33312491,0.30467247,0.02,1
0.33333465,0.30436544,0.02,1
0.33353848,0.30405841,0.02,1
0.33373496,0.30375138,0.02,1
0.33392269,0.30344435,0.02,1
0.33410023,0.30313732,0.02,1
0.33426619,0.30283029,0.02,1
0.33441913,0.30252326,0.02,1
0.33455763,0.30221622,0.02,1
0.33468029,0.30190919,0.02,1
0.33478567,0.30160216,0.02,1
0.33487236,0.30129513,0.02,1
0.33493895,0.3009881,0.02,1
0.33498401,0.30068107,0.02,1
0.33500612,0.30037404,0.02,1
0.33500387,0.30006701,0.02,1
0.33497608,0.29975998,0.02,1
0.33492349,0.29945294,0.02,1
0.33484776,0.29914591,0.02,1
0.33475052,0.29883888,0.02,1
0.33463344,0.29853185,0.02,1
0.33449816,0.29822482,0.02,1
0.33434633,0.29791779,0.02,1
0.33417962,0.29761076,0.02,1
0.33399966,0.29730373,0.02,1
0.33380811,0.2969967,0.02,1
0.33360662,0.29668967,0.02,1
0.33339684,0.29638264,0.02,1
0.33318043,0.29607561,0.02,1
0.33295903,0.29576858,0.02,1
0.3327343,0.29546154,0.02,1
0.33250789,0.29515451,0.02,1
0.33228145,0.29484748,0.02,1
0.33205662,0.29454045,0.02,1
0.33183507,0.29423342,0.02,1
0.33161845,0.29392639,0.02,1
0.3314084,0.29361936,0.02,1
0.33120658,0.29331233,0.02,1
0.33101463,0.2930053,0.02,1
0.33083421,0.29269827,0.02,1
0.33066698,0.29239124,0.02,1
0.33051458,0.29208421,0.02,1
0.33037866,0.29177718,0.02,1
0.33026088,0.29147015,0.02,1
0.33016288,0.29116312,0.02,1
0.33008632,0.29085609,0.02,1
0.33003285,0.29054905,0.02,1
0.33000413,0.29024202,0.02,1
0.33000178,0.28993499,0.02,1
0.3300265,0.28962796,0.02,1
0.33007683,0.28932093,0.02,1
0.33015107,0.2890139,0.02,1
0.3302475,0.28870687,0.02,1
0.3303644,0.28839984,0.02,1
0.33050007,0.28809281,0.02,1
0.33065279,0.28778578,0.02,1
0.33082084,0.28747875,0.02,1
0.33100251,0.28717172,0.02,1
0.33119609,0.28686469,0.02,1
0.33139986,0.28655766,0.02,1
0.33161211,0.28625063,0.02,1
0.33183113,0.28594359,0.02,1
0.3320552,0.28563656,0.02,1
0.33228261,0.28532953,0.02,1
0.33251165,0.2850225,0.02,1
0.33274059,0.28471547,0.02,1
0.33296773,0.28440844,0.02,1
0.33319136,0.28410141,0.02,1
0.33340976,0.28379438,0.02,1
0.33362121,0.28348735,0.02,1
0.333824,0.28318032,0.02,1
0.33401642,0.28287329,0.02,1
0.33419676,0.28256626,0.02,1
0.3343633,0.28225923,0.02,1
0.33451433,0.2819522,0.02,1
0.33464812,0.28164516,0.02,1
0.33476298,0.28133813,0.02,1
0.33485719,0.2810311,0.02,1
0.33492902,0.28072407,0.02,1
0.33497678,0.28041704,0.02,1
0.33499874,0.28011001,0.02,1
0.33499334,0.27980298,0.02,1
0.33496095,0.27949595,0.02,1
0.33490329,0.27918892,0.02,1
0.33482207,0.27888189,0.02,1
0.33471903,0.27857486,0.02,1
0.33459589,0.27826783,0.02,1
0.3344544,0.2779608,0.02,1
0.33429628,0.27765377,0.02,1
0.33412326,0.27734673,0.02,1
0.33393707,0.2770397,0.02,1
0.33373944,0.27673267,0.02,1
0.3335321,0.27642564,0.02,1
0.33331679,0.27611861,0.02,1
0.33309522,0.27581158,0.02,1
0.33286914,0.27550455,0.02,1
0.33264028,0.27519752,0.02,1
0.33241036,0.27489049,0.02,1
0.33218111,0.27458346,0.02,1
0.33195427,0.27427643,0.02,1
0.33173156,0.2739694,0.02,1
0.33151472,0.27366237,0.02,1
0.33130548,0.27335534,0.02,1
0.33110557,0.2730483,0.02,1
0.33091671,0.27274127,0.02,1
0.33074064,0.27243424,0.02,1
0.33057909,0.27212721,0.02,1
0.33043378,0.27182018,0.02,1
0.33030646,0.27151315,0.02,1
0.33019885,0.27120612,0.02,1
0.33011267,0.27089909,0.02,1
0.33004967,0.27059206,0.02,1
0.33001157,0.27028503,0.02,1
0.3300001,0.269978,0.02,1
0.33001628,0.26967097,0.02,1
0.33005884,0.26936394,0.02,1
0.33012605,0.26905691,0.02,1
0.33021617,0.26874988,0.02,1
0.33032745,0.26844284,0.02,1
0.33045818,0.26813581,0.02,1
0.33060661,0.26782878,0.02,1
0.33077102,0.26752175,0.02,1
0.33094965,0.26721472,0.02,1
0.33114079,0.26690769,0.02,1
0.33134269,0.26660066,0.02,1
0.33155362,0.26629363,0.02,1
0.33177184,0.2659866,0.02,1
0.33199562,0.26567957,0.02,1
0.33222323,0.26537254,0.02,1
0.33245293,0.26506551,0.02,1
0.33268298,0.26475848,0.02,1
0.33291166,0.26445145,0.02,1
0.33313721,0.26414441,0.02,1
0.33335792,0.26383738,0.02,1
0.33357204,0.26353035,0.02,1
0.33377784,0.26322332,0.02,1
0.33397359,0.26291629,0.02,1
0.33415755,0.26260926,0.02,1
0.33432798,0.26230223,0.02,1
0.33448315,0.2619952,0.02,1
0.33462133,0.26168817,0.02,1
0.33474078,0.26138114,0.02,1
0.33483976,0.26107411,0.02,1
0.33491655,0.26076708,0.02,1
0.3349694,0.26046005,0.02,1
0.33499658,0.26015302,0.02,1
0.33499643,0.25984598,0.02,1
0.33496895,0.25953895,0.02,1
0.33491581,0.25923192,0.02,1
0.33483874,0.25892489,0.02,1
0.33473949,0.25861786,0.02,1
0.33461978,0.25831083,0.02,1
0.33448135,0.2580038,0.02,1
0.33432594,0.25769677,0.02,1
